itemset	entry	name	InventoryType
876	48906	Liadrin's Spaulders 	3
876	48589	Liadrin's Tunic of Triumph	5
876	48594	Liadrin's Tunic of Triumph	5
876	48599	Liadrin's Tunic of Conquest	5
876	48905	Liadrin's Tunic 	5
876	48586	Liadrin's Greaves of Triumph	7
876	48591	Liadrin's Greaves of Triumph	7
876	48596	Liadrin's Greaves of Conquest	7
876	48908	Liadrin's Greaves 	7
876	48588	Liadrin's Gloves of Triumph	10
876	48593	Liadrin's Gloves of Triumph	10
876	48598	Liadrin's Gloves of Conquest	10
876	48909	Liadrin's Gloves 	10
877	48604	Turalyon's Helm of Conquest	1
877	48609	Turalyon's Helm of Triumph	1
877	48614	Turalyon's Helm of Triumph	1
877	48917	Turalyon's Helm 	1
877	48606	Turalyon's Shoulderplates of Conquest	3
877	48611	Turalyon's Shoulderplates of Triumph	3
877	48612	Turalyon's Shoulderplates of Triumph	3
877	48919	Turalyon's Shoulderplates 	3
877	48602	Turalyon's Battleplate of Conquest	5
877	48607	Turalyon's Battleplate of Triumph	5
877	48616	Turalyon's Battleplate of Triumph	5
877	48915	Turalyon's Battleplate 	5
877	48605	Turalyon's Legplates of Conquest	7
877	48610	Turalyon's Legplates of Triumph	7
877	48613	Turalyon's Legplates of Triumph	7
877	48918	Turalyon's Legplates 	7
877	48603	Turalyon's Gauntlets of Conquest	10
877	48608	Turalyon's Gauntlets of Triumph	10
877	48615	Turalyon's Gauntlets of Triumph	10
877	48916	Turalyon's Gauntlets 	10
878	48619	Liadrin's Helm of Triumph	1
878	48624	Liadrin's Helm of Triumph	1
878	48629	Liadrin's Helm of Conquest	1
878	48912	Liadrin's Helm 	1
878	48621	Liadrin's Shoulderplates of Triumph	3
878	48622	Liadrin's Shoulderplates of Triumph	3
878	48627	Liadrin's Shoulderplates of Conquest	3
878	48914	Liadrin's Shoulderplates 	3
878	48617	Liadrin's Battleplate of Triumph	5
878	48626	Liadrin's Battleplate of Triumph	5
878	48631	Liadrin's Battleplate of Conquest	5
878	48910	Liadrin's Battleplate 	5
878	48620	Liadrin's Legplates of Triumph	7
878	48623	Liadrin's Legplates of Triumph	7
878	48628	Liadrin's Legplates of Conquest	7
878	48913	Liadrin's Legplates 	7
878	48618	Liadrin's Gauntlets of Triumph	10
878	48625	Liadrin's Gauntlets of Triumph	10
878	48630	Liadrin's Gauntlets of Conquest	10
878	48911	Liadrin's Gauntlets 	10
879	48634	Turalyon's Faceguard of Conquest	1
879	48639	Turalyon's Faceguard of Triumph	1
879	48644	Turalyon's Faceguard of Triumph	1
879	48928	Turalyon's Faceguard 	1
879	48636	Turalyon's Shoulderguards of Conquest	3
879	48637	Turalyon's Shoulderguards of Triumph	3
879	48646	Turalyon's Shoulderguards of Triumph	3
879	48931	Turalyon's Shoulderguards 	3
879	48632	Turalyon's Breastplate of Conquest	5
879	48641	Turalyon's Breastplate of Triumph	5
879	48642	Turalyon's Breastplate of Triumph	5
879	48927	Turalyon's Breastplate 	5
879	48635	Turalyon's Legguards of Conquest	7
879	48638	Turalyon's Legguards of Triumph	7
879	48645	Turalyon's Legguards of Triumph	7
879	48930	Turalyon's Legguards 	7
879	48633	Turalyon's Handguards of Conquest	10
879	48640	Turalyon's Handguards of Triumph	10
879	48643	Turalyon's Handguards of Triumph	10
879	48929	Turalyon's Handguards 	10
880	48649	Liadrin's Faceguard of Triumph	1
880	48654	Liadrin's Faceguard of Conquest	1
880	48659	Liadrin's Faceguard of Triumph	1
880	48923	Liadrin's Faceguard 	1
880	48647	Liadrin's Shoulderguards of Triumph	3
880	48656	Liadrin's Shoulderguards of Conquest	3
880	48661	Liadrin's Shoulderguards of Triumph	3
880	48926	Liadrin's Shoulderguards 	3
880	48651	Liadrin's Breastplate of Triumph	5
880	48652	Liadrin's Breastplate of Conquest	5
880	48657	Liadrin's Breastplate of Triumph	5
880	48922	Liadrin's Breastplate 	5
880	48648	Liadrin's Legguards of Triumph	7
880	48655	Liadrin's Legguards of Conquest	7
880	48660	Liadrin's Legguards of Triumph	7
880	48925	Liadrin's Legguards 	7
880	48650	Liadrin's Handguards of Triumph	10
880	48653	Liadrin's Handguards of Conquest	10
880	48658	Liadrin's Handguards of Triumph	10
880	48924	Liadrin's Handguards 	10
881	49310	Purified Shard of the Scale	12
881	49463	Purified Shard of the Flame	12
882	49464	Shiny Shard of the Flame	12
882	49488	Shiny Shard of the Scale	12
883	50276	Bloodmage Hood	1
883	51158	Sanctified Bloodmage Hood	1
883	51281	Sanctified Bloodmage Hood	1
883	51715	Bloodmage Hood	1
883	50279	Bloodmage Shoulderpads	3
883	51155	Sanctified Bloodmage Shoulderpads	3
883	51284	Sanctified Bloodmage Shoulderpads	3
883	51712	Bloodmage Shoulderpads	3
883	50277	Bloodmage Leggings	7
883	51157	Sanctified Bloodmage Leggings	7
883	51282	Sanctified Bloodmage Leggings	7
883	51714	Bloodmage Leggings	7
883	50275	Bloodmage Gloves	10
883	51159	Sanctified Bloodmage Gloves	10
883	51280	Sanctified Bloodmage Gloves	10
883	51716	Bloodmage Gloves	10
883	50278	Bloodmage Robe	20
883	51156	Sanctified Bloodmage Robe	20
883	51283	Sanctified Bloodmage Robe	20
883	51713	Bloodmage Robe	20
884	50241	Dark Coven Hood	1
884	51208	Sanctified Dark Coven Hood	1
884	51231	Sanctified Dark Coven Hood	1
884	51765	Dark Coven Hood	1
884	50244	Dark Coven Shoulderpads	3
884	51205	Sanctified Dark Coven Shoulderpads	3
884	51234	Sanctified Dark Coven Shoulderpads	3
884	51762	Dark Coven Shoulderpads	3
884	50242	Dark Coven Leggings	7
884	51207	Sanctified Dark Coven Leggings	7
884	51232	Sanctified Dark Coven Leggings	7
884	51764	Dark Coven Leggings	7
884	50240	Dark Coven Gloves	10
884	51209	Sanctified Dark Coven Gloves	10
884	51230	Sanctified Dark Coven Gloves	10
884	51766	Dark Coven Gloves	10
884	50243	Dark Coven Robe	20
884	51206	Sanctified Dark Coven Robe	20
884	51233	Sanctified Dark Coven Robe	20
884	51763	Dark Coven Robe	20
885	50765	Crimson Acolyte Hood	1
885	51178	Sanctified Crimson Acolyte Hood	1
885	51261	Sanctified Crimson Acolyte Hood	1
885	51736	Crimson Acolyte Hood	1
885	50767	Crimson Acolyte Shoulderpads	3
885	51175	Sanctified Crimson Acolyte Shoulderpads	3
885	51264	Sanctified Crimson Acolyte Shoulderpads	3
885	51734	Crimson Acolyte Shoulderpads	3
885	50769	Crimson Acolyte Leggings	7
885	51177	Sanctified Crimson Acolyte Leggings	7
885	51262	Sanctified Crimson Acolyte Leggings	7
885	51732	Crimson Acolyte Leggings	7
885	50766	Crimson Acolyte Gloves	10
885	51179	Sanctified Crimson Acolyte Gloves	10
885	51260	Sanctified Crimson Acolyte Gloves	10
885	51735	Crimson Acolyte Gloves	10
885	50768	Crimson Acolyte Robe	20
885	51176	Sanctified Crimson Acolyte Robe	20
885	51263	Sanctified Crimson Acolyte Robe	20
885	51733	Crimson Acolyte Robe	20
886	50392	Crimson Acolyte Cowl	1
886	51184	Sanctified Crimson Acolyte Cowl	1
886	51255	Sanctified Crimson Acolyte Cowl	1
886	51737	Crimson Acolyte Cowl	1
886	50396	Crimson Acolyte Mantle	3
886	51182	Sanctified Crimson Acolyte Mantle	3
886	51257	Sanctified Crimson Acolyte Mantle	3
886	51739	Crimson Acolyte Mantle	3
886	50393	Crimson Acolyte Pants	7
886	51181	Sanctified Crimson Acolyte Pants	7
886	51258	Sanctified Crimson Acolyte Pants	7
886	51741	Crimson Acolyte Pants	7
886	50391	Crimson Acolyte Handwraps	10
886	51183	Sanctified Crimson Acolyte Handwraps	10
886	51256	Sanctified Crimson Acolyte Handwraps	10
886	51738	Crimson Acolyte Handwraps	10
886	50394	Crimson Acolyte Raiments	20
886	51180	Sanctified Crimson Acolyte Raiments	20
886	51259	Sanctified Crimson Acolyte Raiments	20
886	51740	Crimson Acolyte Raiments	20
887	50108	Lasherweave Helmet	1
887	51137	Sanctified Lasherweave Helmet	1
887	51302	Sanctified Lasherweave Helmet	1
887	51694	Lasherweave Helmet	1
887	50113	Lasherweave Pauldrons	3
887	51135	Sanctified Lasherweave Pauldrons	3
887	51304	Sanctified Lasherweave Pauldrons	3
887	51692	Lasherweave Pauldrons	3
887	50109	Lasherweave Legplates	7
887	51136	Sanctified Lasherweave Legplates	7
887	51303	Sanctified Lasherweave Legplates	7
887	51693	Lasherweave Legplates	7
887	50107	Lasherweave Gauntlets	10
887	51138	Sanctified Lasherweave Gauntlets	10
887	51301	Sanctified Lasherweave Gauntlets	10
887	51695	Lasherweave Gauntlets	10
887	50106	Lasherweave Robes	20
887	51139	Sanctified Lasherweave Robes	20
887	51300	Sanctified Lasherweave Robes	20
887	51696	Lasherweave Robes	20
888	50821	Lasherweave Cover	1
888	51149	Sanctified Lasherweave Cover	1
888	51290	Sanctified Lasherweave Cover	1
888	51704	Lasherweave Cover	1
888	50819	Lasherweave Mantle	3
888	51147	Sanctified Lasherweave Mantle	3
888	51292	Sanctified Lasherweave Mantle	3
888	51706	Lasherweave Mantle	3
888	50820	Lasherweave Trousers	7
888	51146	Sanctified Lasherweave Trousers	7
888	51293	Sanctified Lasherweave Trousers	7
888	51705	Lasherweave Trousers	7
888	50822	Lasherweave Gloves	10
888	51148	Sanctified Lasherweave Gloves	10
888	51291	Sanctified Lasherweave Gloves	10
888	51703	Lasherweave Gloves	10
888	50823	Lasherweave Vestment	20
888	51145	Sanctified Lasherweave Vestment	20
888	51294	Sanctified Lasherweave Vestment	20
888	51702	Lasherweave Vestment	20
889	50826	Lasherweave Headguard	1
889	51143	Sanctified Lasherweave Headguard	1
889	51296	Sanctified Lasherweave Headguard	1
889	51699	Lasherweave Headguard	1
889	50824	Lasherweave Shoulderpads	3
889	51140	Sanctified Lasherweave Shoulderpads	3
889	51299	Sanctified Lasherweave Shoulderpads	3
889	51701	Lasherweave Shoulderpads	3
889	50825	Lasherweave Legguards	7
889	51142	Sanctified Lasherweave Legguards	7
889	51297	Sanctified Lasherweave Legguards	7
889	51700	Lasherweave Legguards	7
889	50827	Lasherweave Handgrips	10
889	51144	Sanctified Lasherweave Handgrips	10
889	51295	Sanctified Lasherweave Handgrips	10
889	51698	Lasherweave Handgrips	10
889	50828	Lasherweave Raiment	20
889	51141	Sanctified Lasherweave Raiment	20
889	51298	Sanctified Lasherweave Raiment	20
889	51697	Lasherweave Raiment	20
890	50089	Shadowblade Helmet	1
890	51187	Sanctified Shadowblade Helmet	1
890	51252	Sanctified Shadowblade Helmet	1
890	51745	Shadowblade Helmet	1
890	50105	Shadowblade Pauldrons	3
890	51185	Sanctified Shadowblade Pauldrons	3
890	51254	Sanctified Shadowblade Pauldrons	3
890	51746	Shadowblade Pauldrons	3
890	50087	Shadowblade Breastplate	5
890	51189	Sanctified Shadowblade Breastplate	5
890	51250	Sanctified Shadowblade Breastplate	5
890	51743	Shadowblade Breastplate	5
890	50090	Shadowblade Legplates	7
890	51186	Sanctified Shadowblade Legplates	7
890	51253	Sanctified Shadowblade Legplates	7
890	51744	Shadowblade Legplates	7
890	50088	Shadowblade Gauntlets	10
890	51188	Sanctified Shadowblade Gauntlets	10
890	51251	Sanctified Shadowblade Gauntlets	10
890	51742	Shadowblade Gauntlets	10
891	50115	Ahn'Kahar Blood Hunter's Headpiece	1
891	51153	Sanctified Ahn'Kahar Blood Hunter's Headpiece	1
891	51286	Sanctified Ahn'Kahar Blood Hunter's Headpiece	1
891	51710	Ahn'Kahar Blood Hunter's Headpiece	1
891	50117	Ahn'Kahar Blood Hunter's Spaulders	3
891	51151	Sanctified Ahn'Kahar Blood Hunter's Spaulders	3
891	51288	Sanctified Ahn'Kahar Blood Hunter's Spaulders	3
891	51708	Ahn'Kahar Blood Hunter's Spaulders	3
891	50118	Ahn'Kahar Blood Hunter's Tunic	5
891	51150	Sanctified Ahn'Kahar Blood Hunter's Tunic	5
891	51289	Sanctified Ahn'Kahar Blood Hunter's Tunic	5
891	51707	Ahn'Kahar Blood Hunter's Tunic	5
891	50116	Ahn'Kahar Blood Hunter's Legguards	7
891	51152	Sanctified Ahn'Kahar Blood Hunter's Legguards	7
891	51287	Sanctified Ahn'Kahar Blood Hunter's Legguards	7
891	51709	Ahn'Kahar Blood Hunter's Legguards	7
891	50114	Ahn'Kahar Blood Hunter's Handguards	10
891	51154	Sanctified Ahn'Kahar Blood Hunter's Handguards	10
891	51285	Sanctified Ahn'Kahar Blood Hunter's Handguards	10
891	51711	Ahn'Kahar Blood Hunter's Handguards	10
892	50837	Frost Witch's Headpiece	1
892	51192	Sanctified Frost Witch's Headpiece	1
892	51247	Sanctified Frost Witch's Headpiece	1
892	51749	Frost Witch's Headpiece	1
892	50839	Frost Witch's Spaulders	3
892	51194	Sanctified Frost Witch's Spaulders	3
892	51245	Sanctified Frost Witch's Spaulders	3
892	51751	Frost Witch's Spaulders	3
892	50835	Frost Witch's Tunic	5
892	51190	Sanctified Frost Witch's Tunic	5
892	51249	Sanctified Frost Witch's Tunic	5
892	51747	Frost Witch's Tunic	5
892	50838	Frost Witch's Legguards	7
892	51193	Sanctified Frost Witch's Legguards	7
892	51246	Sanctified Frost Witch's Legguards	7
892	51750	Frost Witch's Legguards	7
892	50836	Frost Witch's Handguards	10
892	51191	Sanctified Frost Witch's Handguards	10
892	51248	Sanctified Frost Witch's Handguards	10
892	51748	Frost Witch's Handguards	10
893	50843	Frost Witch's Helm	1
893	51202	Sanctified Frost Witch's Helm	1
893	51237	Sanctified Frost Witch's Helm	1
893	51759	Frost Witch's Helm	1
893	50845	Frost Witch's Shoulderpads	3
893	51204	Sanctified Frost Witch's Shoulderpads	3
893	51235	Sanctified Frost Witch's Shoulderpads	3
893	51761	Frost Witch's Shoulderpads	3
893	50841	Frost Witch's Hauberk	5
893	51200	Sanctified Frost Witch's Hauberk	5
893	51239	Sanctified Frost Witch's Hauberk	5
893	51757	Frost Witch's Hauberk	5
893	50844	Frost Witch's Kilt	7
893	51203	Sanctified Frost Witch's Kilt	7
893	51236	Sanctified Frost Witch's Kilt	7
893	51760	Frost Witch's Kilt	7
893	50842	Frost Witch's Gloves	10
893	51201	Sanctified Frost Witch's Gloves	10
893	51238	Sanctified Frost Witch's Gloves	10
893	51758	Frost Witch's Gloves	10
894	50832	Frost Witch's Faceguard	1
894	51197	Sanctified Frost Witch's Faceguard	1
894	51242	Sanctified Frost Witch's Faceguard	1
894	51754	Frost Witch's Faceguard	1
894	50834	Frost Witch's Shoulderguards	3
894	51199	Sanctified Frost Witch's Shoulderguards	3
894	51240	Sanctified Frost Witch's Shoulderguards	3
894	51756	Frost Witch's Shoulderguards	3
894	50830	Frost Witch's Chestguard	5
894	51195	Sanctified Frost Witch's Chestguard	5
894	51244	Sanctified Frost Witch's Chestguard	5
894	51752	Frost Witch's Chestguard	5
894	50833	Frost Witch's War-Kilt	7
894	51198	Sanctified Frost Witch's War-Kilt	7
894	51241	Sanctified Frost Witch's War-Kilt	7
894	51755	Frost Witch's War-Kilt	7
894	50831	Frost Witch's Grips	10
894	51196	Sanctified Frost Witch's Grips	10
894	51243	Sanctified Frost Witch's Grips	10
894	51753	Frost Witch's Grips	10
895	50080	Ymirjar Lord's Helmet	1
895	51212	Sanctified Ymirjar Lord's Helmet	1
895	51227	Sanctified Ymirjar Lord's Helmet	1
895	51769	Ymirjar Lord's Helmet	1
895	50082	Ymirjar Lord's Shoulderplates	3
895	51210	Sanctified Ymirjar Lord's Shoulderplates	3
895	51229	Sanctified Ymirjar Lord's Shoulderplates	3
895	51767	Ymirjar Lord's Shoulderplates	3
895	50078	Ymirjar Lord's Battleplate	5
895	51214	Sanctified Ymirjar Lord's Battleplate	5
895	51225	Sanctified Ymirjar Lord's Battleplate	5
895	51771	Ymirjar Lord's Battleplate	5
895	50081	Ymirjar Lord's Legplates	7
895	51211	Sanctified Ymirjar Lord's Legplates	7
895	51228	Sanctified Ymirjar Lord's Legplates	7
895	51768	Ymirjar Lord's Legplates	7
895	50079	Ymirjar Lord's Gauntlets	10
895	51213	Sanctified Ymirjar Lord's Gauntlets	10
895	51226	Sanctified Ymirjar Lord's Gauntlets	10
895	51770	Ymirjar Lord's Gauntlets	10
896	50848	Ymirjar Lord's Greathelm	1
896	51218	Sanctified Ymirjar Lord's Greathelm	1
896	51221	Sanctified Ymirjar Lord's Greathelm	1
896	51774	Ymirjar Lord's Greathelm	1
896	50846	Ymirjar Lord's Pauldrons	3
896	51215	Sanctified Ymirjar Lord's Pauldrons	3
896	51224	Sanctified Ymirjar Lord's Pauldrons	3
896	51776	Ymirjar Lord's Pauldrons	3
896	50850	Ymirjar Lord's Breastplate	5
896	51219	Sanctified Ymirjar Lord's Breastplate	5
896	51220	Sanctified Ymirjar Lord's Breastplate	5
896	51772	Ymirjar Lord's Breastplate	5
896	50847	Ymirjar Lord's Legguards	7
896	51216	Sanctified Ymirjar Lord's Legguards	7
896	51223	Sanctified Ymirjar Lord's Legguards	7
896	51775	Ymirjar Lord's Legguards	7
896	50849	Ymirjar Lord's Handguards	10
896	51217	Sanctified Ymirjar Lord's Handguards	10
896	51222	Sanctified Ymirjar Lord's Handguards	10
896	51773	Ymirjar Lord's Handguards	10
897	50096	Scourgelord Helmet	1
897	51127	Sanctified Scourgelord Helmet	1
897	51312	Sanctified Scourgelord Helmet	1
897	51684	Scourgelord Helmet	1
897	50098	Scourgelord Shoulderplates	3
897	51125	Sanctified Scourgelord Shoulderplates	3
897	51314	Sanctified Scourgelord Shoulderplates	3
897	51682	Scourgelord Shoulderplates	3
897	50094	Scourgelord Battleplate	5
897	51129	Sanctified Scourgelord Battleplate	5
897	51310	Sanctified Scourgelord Battleplate	5
897	51686	Scourgelord Battleplate	5
897	50097	Scourgelord Legplates	7
897	51126	Sanctified Scourgelord Legplates	7
897	51313	Sanctified Scourgelord Legplates	7
897	51683	Scourgelord Legplates	7
897	50095	Scourgelord Gauntlets	10
897	51128	Sanctified Scourgelord Gauntlets	10
897	51311	Sanctified Scourgelord Gauntlets	10
897	51685	Scourgelord Gauntlets	10
898	50855	Scourgelord Faceguard	1
898	51133	Sanctified Scourgelord Faceguard	1
898	51306	Sanctified Scourgelord Faceguard	1
898	51689	Scourgelord Faceguard	1
898	50853	Scourgelord Pauldrons	3
898	51130	Sanctified Scourgelord Pauldrons	3
898	51309	Sanctified Scourgelord Pauldrons	3
898	51691	Scourgelord Pauldrons	3
898	50857	Scourgelord Chestguard	5
898	51134	Sanctified Scourgelord Chestguard	5
898	51305	Sanctified Scourgelord Chestguard	5
898	51687	Scourgelord Chestguard	5
898	50854	Scourgelord Legguards	7
898	51131	Sanctified Scourgelord Legguards	7
898	51308	Sanctified Scourgelord Legguards	7
898	51690	Scourgelord Legguards	7
898	50856	Scourgelord Handguards	10
898	51132	Sanctified Scourgelord Handguards	10
898	51307	Sanctified Scourgelord Handguards	10
898	51688	Scourgelord Handguards	10
899	50867	Lightsworn Headpiece	1
899	51167	Sanctified Lightsworn Headpiece	1
899	51272	Sanctified Lightsworn Headpiece	1
899	51724	Lightsworn Headpiece	1
899	50865	Lightsworn Spaulders	3
899	51166	Sanctified Lightsworn Spaulders	3
899	51273	Sanctified Lightsworn Spaulders	3
899	51726	Lightsworn Spaulders	3
899	50869	Lightsworn Tunic	5
899	51165	Sanctified Lightsworn Tunic	5
899	51274	Sanctified Lightsworn Tunic	5
899	51722	Lightsworn Tunic	5
899	50866	Lightsworn Greaves	7
899	51168	Sanctified Lightsworn Greaves	7
899	51271	Sanctified Lightsworn Greaves	7
899	51725	Lightsworn Greaves	7
899	50868	Lightsworn Gloves	10
899	51169	Sanctified Lightsworn Gloves	10
899	51270	Sanctified Lightsworn Gloves	10
899	51723	Lightsworn Gloves	10
900	50326	Lightsworn Helmet	1
900	51162	Sanctified Lightsworn Helmet	1
900	51277	Sanctified Lightsworn Helmet	1
900	51719	Lightsworn Helmet	1
900	50324	Lightsworn Shoulderplates	3
900	51160	Sanctified Lightsworn Shoulderplates	3
900	51279	Sanctified Lightsworn Shoulderplates	3
900	51721	Lightsworn Shoulderplates	3
900	50328	Lightsworn Battleplate	5
900	51164	Sanctified Lightsworn Battleplate	5
900	51275	Sanctified Lightsworn Battleplate	5
900	51717	Lightsworn Battleplate	5
900	50325	Lightsworn Legplates	7
900	51161	Sanctified Lightsworn Legplates	7
900	51278	Sanctified Lightsworn Legplates	7
900	51720	Lightsworn Legplates	7
900	50327	Lightsworn Gauntlets	10
900	51163	Sanctified Lightsworn Gauntlets	10
900	51276	Sanctified Lightsworn Gauntlets	10
900	51718	Lightsworn Gauntlets	10
901	50862	Lightsworn Faceguard	1
901	51173	Sanctified Lightsworn Faceguard	1
901	51266	Sanctified Lightsworn Faceguard	1
901	51729	Lightsworn Faceguard	1
901	50860	Lightsworn Shoulderguards	3
901	51170	Sanctified Lightsworn Shoulderguards	3
901	51269	Sanctified Lightsworn Shoulderguards	3
901	51731	Lightsworn Shoulderguards	3
901	50864	Lightsworn Chestguard	5
901	51174	Sanctified Lightsworn Chestguard	5
901	51265	Sanctified Lightsworn Chestguard	5
901	51727	Lightsworn Chestguard	5
901	50861	Lightsworn Legguards	7
901	51171	Sanctified Lightsworn Legguards	7
901	51268	Sanctified Lightsworn Legguards	7
901	51730	Lightsworn Legguards	7
901	50863	Lightsworn Handguards	10
901	51172	Sanctified Lightsworn Handguards	10
901	51267	Sanctified Lightsworn Handguards	10
901	51728	Lightsworn Handguards	10
